#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
compressSegmentOutput_chromId_011_12_0001	CallGenome	complete	0	2022-07-26T06:09:13.067528Z
callGenomeSegment_chromId_011_12_0002	CallGenome	complete	0	2022-07-26T06:08:50.305549Z
compressSegmentOutput_chromId_011_12_0002	CallGenome	complete	0	2022-07-26T06:08:51.674404Z
callGenomeSegment_chromId_011_12_0003	CallGenome	complete	0	2022-07-26T06:08:52.967524Z
compressSegmentOutput_chromId_011_12_0003	CallGenome	complete	0	2022-07-26T06:08:53.799700Z
callGenomeSegment_chromId_011_12_0004	CallGenome	complete	0	2022-07-26T06:08:42.449935Z
compressSegmentOutput_chromId_011_12_0004	CallGenome	complete	0	2022-07-26T06:08:44.334114Z
callGenomeSegment_chromId_011_12_0005	CallGenome	complete	0	2022-07-26T06:08:42.439478Z
compressSegmentOutput_chromId_011_12_0005	CallGenome	complete	0	2022-07-26T06:08:46.287367Z
callGenomeSegment_chromId_011_12_0006	CallGenome	complete	0	2022-07-26T06:08:48.062063Z
compressSegmentOutput_chromId_011_12_0006	CallGenome	complete	0	2022-07-26T06:08:49.654357Z
callGenomeSegment_chromId_011_12_0007	CallGenome	complete	0	2022-07-26T06:08:41.587524Z
compressSegmentOutput_chromId_011_12_0007	CallGenome	complete	0	2022-07-26T06:08:43.427729Z
callGenomeSegment_chromId_011_12_0008	CallGenome	complete	0	2022-07-26T06:08:45.435023Z
compressSegmentOutput_chromId_011_12_0008	CallGenome	complete	0	2022-07-26T06:08:47.156276Z
callGenomeSegment_chromId_011_12_0009	CallGenome	complete	0	2022-07-26T06:08:56.408610Z
compressSegmentOutput_chromId_011_12_0009	CallGenome	complete	0	2022-07-26T06:08:57.091894Z
callGenomeSegment_chromId_011_12_0010	CallGenome	complete	0	2022-07-26T06:08:40.460995Z
compressSegmentOutput_chromId_011_12_0010	CallGenome	complete	0	2022-07-26T06:08:42.441210Z
callGenomeSegment_chromId_011_12_0011	CallGenome	complete	0	2022-07-26T06:08:45.436864Z
compressSegmentOutput_chromId_011_12_0011	CallGenome	complete	0	2022-07-26T06:08:47.155563Z
callGenomeSegment_chromId_013_14_0000	CallGenome	complete	0	2022-07-26T06:08:55.827451Z
compressSegmentOutput_chromId_013_14_0000	CallGenome	complete	0	2022-07-26T06:08:56.663515Z
callGenomeSegment_chromId_013_14_0001	CallGenome	complete	0	2022-07-26T06:08:52.406990Z
compressSegmentOutput_chromId_013_14_0001	CallGenome	complete	0	2022-07-26T06:08:53.823590Z
callGenomeSegment_chromId_013_14_0002	CallGenome	complete	0	2022-07-26T06:08:43.401651Z
compressSegmentOutput_chromId_013_14_0002	CallGenome	complete	0	2022-07-26T06:08:47.157697Z
callGenomeSegment_chromId_013_14_0003	CallGenome	complete	0	2022-07-26T06:08:45.438835Z
compressSegmentOutput_chromId_013_14_0003	CallGenome	complete	0	2022-07-26T06:08:46.280862Z
callGenomeSegment_chromId_013_14_0004	CallGenome	complete	0	2022-07-26T06:08:42.443367Z
compressSegmentOutput_chromId_013_14_0004	CallGenome	complete	0	2022-07-26T06:08:43.422911Z
callGenomeSegment_chromId_013_14_0005	CallGenome	complete	0	2022-07-26T06:08:44.322297Z
compressSegmentOutput_chromId_013_14_0005	CallGenome	complete	0	2022-07-26T06:08:47.158709Z
callGenomeSegment_chromId_013_14_0006	CallGenome	complete	0	2022-07-26T06:08:42.450568Z
compressSegmentOutput_chromId_013_14_0006	CallGenome	complete	0	2022-07-26T06:08:50.282530Z
callGenomeSegment_chromId_013_14_0007	CallGenome	complete	0	2022-07-26T06:08:49.663155Z
compressSegmentOutput_chromId_013_14_0007	CallGenome	complete	0	2022-07-26T06:08:51.034404Z
callGenomeSegment_chromId_013_14_0008	CallGenome	complete	0	2022-07-26T06:09:27.229418Z
compressSegmentOutput_chromId_013_14_0008	CallGenome	complete	0	2022-07-26T06:09:27.348216Z
callGenomeSegment_chromId_014_15_0000	CallGenome	complete	0	2022-07-26T06:08:42.450899Z
compressSegmentOutput_chromId_014_15_0000	CallGenome	complete	0	2022-07-26T06:08:47.158386Z
callGenomeSegment_chromId_014_15_0001	CallGenome	complete	0	2022-07-26T06:08:42.446665Z
compressSegmentOutput_chromId_014_15_0001	CallGenome	complete	0	2022-07-26T06:08:51.671049Z
callGenomeSegment_chromId_014_15_0002	CallGenome	complete	0	2022-07-26T06:09:25.348741Z
compressSegmentOutput_chromId_014_15_0002	CallGenome	complete	0	2022-07-26T06:09:25.478116Z
callGenomeSegment_chromId_014_15_0003	CallGenome	complete	0	2022-07-26T06:08:42.448607Z
compressSegmentOutput_chromId_014_15_0003	CallGenome	complete	0	2022-07-26T06:08:52.972029Z
callGenomeSegment_chromId_014_15_0004	CallGenome	complete	0	2022-07-26T06:08:51.651753Z
compressSegmentOutput_chromId_014_15_0004	CallGenome	complete	0	2022-07-26T06:08:52.969348Z
callGenomeSegment_chromId_014_15_0005	CallGenome	complete	0	2022-07-26T06:08:49.673640Z
compressSegmentOutput_chromId_014_15_0005	CallGenome	complete	0	2022-07-26T06:08:52.435364Z
callGenomeSegment_chromId_014_15_0006	CallGenome	complete	0	2022-07-26T06:08:56.100228Z
compressSegmentOutput_chromId_014_15_0006	CallGenome	complete	0	2022-07-26T06:08:56.960985Z
callGenomeSegment_chromId_014_15_0007	CallGenome	complete	0	2022-07-26T06:08:42.451581Z
compressSegmentOutput_chromId_014_15_0007	CallGenome	complete	0	2022-07-26T06:08:45.437519Z
callGenomeSegment_chromId_014_15_0008	CallGenome	complete	0	2022-07-26T06:09:18.151361Z
compressSegmentOutput_chromId_014_15_0008	CallGenome	complete	0	2022-07-26T06:09:18.330234Z
callGenomeSegment_chromId_015_16_0000	CallGenome	complete	0	2022-07-26T06:09:22.744209Z
compressSegmentOutput_chromId_015_16_0000	CallGenome	complete	0	2022-07-26T06:09:22.891481Z
callGenomeSegment_chromId_015_16_0001	CallGenome	complete	0	2022-07-26T06:08:42.447002Z
compressSegmentOutput_chromId_015_16_0001	CallGenome	complete	0	2022-07-26T06:08:46.284529Z
callGenomeSegment_chromId_015_16_0002	CallGenome	complete	0	2022-07-26T06:08:42.441738Z
compressSegmentOutput_chromId_015_16_0002	CallGenome	complete	0	2022-07-26T06:08:46.288833Z
callGenomeSegment_chromId_015_16_0003	CallGenome	complete	0	2022-07-26T06:08:48.033602Z
compressSegmentOutput_chromId_015_16_0003	CallGenome	complete	0	2022-07-26T06:08:49.673248Z
callGenomeSegment_chromId_015_16_0004	CallGenome	complete	0	2022-07-26T06:08:42.442111Z
compressSegmentOutput_chromId_015_16_0004	CallGenome	complete	0	2022-07-26T06:08:43.428731Z
callGenomeSegment_chromId_015_16_0005	CallGenome	complete	0	2022-07-26T06:08:43.428072Z
compressSegmentOutput_chromId_015_16_0005	CallGenome	complete	0	2022-07-26T06:08:46.289145Z
callGenomeSegment_chromId_015_16_0006	CallGenome	complete	0	2022-07-26T06:08:53.822815Z
compressSegmentOutput_chromId_015_16_0006	CallGenome	complete	0	2022-07-26T06:08:54.960938Z
callGenomeSegment_chromId_015_16_0007	CallGenome	complete	0	2022-07-26T06:08:41.578512Z
compressSegmentOutput_chromId_015_16_0007	CallGenome	complete	0	2022-07-26T06:08:49.674718Z
callGenomeSegment_chromId_016_17_0000	CallGenome	complete	0	2022-07-26T06:09:10.080439Z
compressSegmentOutput_chromId_016_17_0000	CallGenome	complete	0	2022-07-26T06:09:10.485506Z
callGenomeSegment_chromId_016_17_0001	CallGenome	complete	0	2022-07-26T06:08:45.444562Z
compressSegmentOutput_chromId_016_17_0001	CallGenome	complete	0	2022-07-26T06:08:46.284914Z
callGenomeSegment_chromId_016_17_0002	CallGenome	complete	0	2022-07-26T06:08:50.286906Z
compressSegmentOutput_chromId_016_17_0002	CallGenome	complete	0	2022-07-26T06:08:54.356639Z
callGenomeSegment_chromId_016_17_0003	CallGenome	complete	0	2022-07-26T06:08:56.094696Z
compressSegmentOutput_chromId_016_17_0003	CallGenome	complete	0	2022-07-26T06:08:56.862192Z
callGenomeSegment_chromId_016_17_0004	CallGenome	complete	0	2022-07-26T06:08:54.349229Z
compressSegmentOutput_chromId_016_17_0004	CallGenome	complete	0	2022-07-26T06:08:56.095076Z
callGenomeSegment_chromId_016_17_0005	CallGenome	complete	0	2022-07-26T06:09:10.451491Z
compressSegmentOutput_chromId_016_17_0005	CallGenome	complete	0	2022-07-26T06:09:10.851418Z
callGenomeSegment_chromId_016_17_0006	CallGenome	complete	0	2022-07-26T06:09:14.385994Z
compressSegmentOutput_chromId_016_17_0006	CallGenome	complete	0	2022-07-26T06:09:14.729547Z
callGenomeSegment_chromId_017_18_0000	CallGenome	complete	0	2022-07-26T06:08:54.963779Z
compressSegmentOutput_chromId_017_18_0000	CallGenome	complete	0	2022-07-26T06:08:55.829195Z
callGenomeSegment_chromId_017_18_0001	CallGenome	complete	0	2022-07-26T06:08:51.013968Z
compressSegmentOutput_chromId_017_18_0001	CallGenome	complete	0	2022-07-26T06:08:56.547348Z
callGenomeSegment_chromId_017_18_0002	CallGenome	complete	0	2022-07-26T06:08:51.665557Z
compressSegmentOutput_chromId_017_18_0002	CallGenome	complete	0	2022-07-26T06:08:52.969705Z
callGenomeSegment_chromId_017_18_0003	CallGenome	complete	0	2022-07-26T06:08:55.360402Z
compressSegmentOutput_chromId_017_18_0003	CallGenome	complete	0	2022-07-26T06:08:56.481537Z
callGenomeSegment_chromId_017_18_0004	CallGenome	complete	0	2022-07-26T06:08:44.331827Z
compressSegmentOutput_chromId_017_18_0004	CallGenome	complete	0	2022-07-26T06:08:45.437192Z
callGenomeSegment_chromId_017_18_0005	CallGenome	complete	0	2022-07-26T06:09:17.900688Z
compressSegmentOutput_chromId_017_18_0005	CallGenome	complete	0	2022-07-26T06:09:18.084242Z
callGenomeSegment_chromId_017_18_0006	CallGenome	complete	0	2022-07-26T06:08:43.426402Z
compressSegmentOutput_chromId_017_18_0006	CallGenome	complete	0	2022-07-26T06:08:56.317168Z
callGenomeSegment_chromId_018_19_0000	CallGenome	complete	0	2022-07-26T06:08:43.424064Z
compressSegmentOutput_chromId_018_19_0000	CallGenome	complete	0	2022-07-26T06:08:44.329509Z
callGenomeSegment_chromId_018_19_0001	CallGenome	complete	0	2022-07-26T06:09:26.438805Z
compressSegmentOutput_chromId_018_19_0001	CallGenome	complete	0	2022-07-26T06:09:26.613258Z
callGenomeSegment_chromId_018_19_0002	CallGenome	complete	0	2022-07-26T06:08:48.063110Z
compressSegmentOutput_chromId_018_19_0002	CallGenome	complete	0	2022-07-26T06:08:55.367534Z
callGenomeSegment_chromId_018_19_0003	CallGenome	complete	0	2022-07-26T06:08:41.583167Z
compressSegmentOutput_chromId_018_19_0003	CallGenome	complete	0	2022-07-26T06:08:42.442848Z
callGenomeSegment_chromId_018_19_0004	CallGenome	complete	0	2022-07-26T06:08:45.423373Z
compressSegmentOutput_chromId_018_19_0004	CallGenome	complete	0	2022-07-26T06:08:47.135793Z
callGenomeSegment_chromId_021_22_0000	CallGenome	complete	0	2022-07-26T06:08:55.827832Z
compressSegmentOutput_chromId_021_22_0000	CallGenome	complete	0	2022-07-26T06:08:56.796733Z
callGenomeSegment_chromId_021_22_0001	CallGenome	complete	0	2022-07-26T06:08:55.820377Z
compressSegmentOutput_chromId_021_22_0001	CallGenome	complete	0	2022-07-26T06:08:56.663954Z
callGenomeSegment_chromId_021_22_0002	CallGenome	complete	0	2022-07-26T06:08:52.971325Z
compressSegmentOutput_chromId_021_22_0002	CallGenome	complete	0	2022-07-26T06:08:54.348860Z
callGenomeSegment_chromId_021_22_0003	CallGenome	complete	0	2022-07-26T06:09:22.873157Z
compressSegmentOutput_chromId_021_22_0003	CallGenome	complete	0	2022-07-26T06:09:23.006801Z
callGenomeSegment_chromId_021_22_0004	CallGenome	complete	0	2022-07-26T06:08:41.586815Z
compressSegmentOutput_chromId_021_22_0004	CallGenome	complete	0	2022-07-26T06:08:43.425758Z
callGenomeSegment_chromId_022_X_0000	CallGenome	complete	0	2022-07-26T06:08:44.330058Z
compressSegmentOutput_chromId_022_X_0000	CallGenome	complete	0	2022-07-26T06:08:46.286660Z
callGenomeSegment_chromId_022_X_0001	CallGenome	complete	0	2022-07-26T06:08:44.335424Z
compressSegmentOutput_chromId_022_X_0001	CallGenome	complete	0	2022-07-26T06:08:48.830753Z
callGenomeSegment_chromId_022_X_0002	CallGenome	complete	0	2022-07-26T06:08:41.584720Z
compressSegmentOutput_chromId_022_X_0002	CallGenome	complete	0	2022-07-26T06:08:42.447954Z
callGenomeSegment_chromId_022_X_0003	CallGenome	complete	0	2022-07-26T06:08:43.419678Z
compressSegmentOutput_chromId_022_X_0003	CallGenome	complete	0	2022-07-26T06:08:46.286995Z
callGenomeSegment_chromId_022_X_0004	CallGenome	complete	0	2022-07-26T06:09:03.094527Z
compressSegmentOutput_chromId_022_X_0004	CallGenome	complete	0	2022-07-26T06:09:03.612658Z
callGenomeSegment_chromId_022_X_0005	CallGenome	complete	0	2022-07-26T06:08:46.281221Z
compressSegmentOutput_chromId_022_X_0005	CallGenome	complete	0	2022-07-26T06:08:49.661534Z
callGenomeSegment_chromId_022_X_0006	CallGenome	complete	0	2022-07-26T06:08:43.425102Z
compressSegmentOutput_chromId_022_X_0006	CallGenome	complete	0	2022-07-26T06:08:49.650369Z
callGenomeSegment_chromId_022_X_0007	CallGenome	complete	0	2022-07-26T06:08:52.947601Z
compressSegmentOutput_chromId_022_X_0007	CallGenome	complete	0	2022-07-26T06:08:54.355567Z
callGenomeSegment_chromId_022_X_0008	CallGenome	complete	0	2022-07-26T06:08:44.330840Z
compressSegmentOutput_chromId_022_X_0008	CallGenome	complete	0	2022-07-26T06:08:49.674000Z
callGenomeSegment_chromId_022_X_0009	CallGenome	complete	0	2022-07-26T06:09:15.022515Z
compressSegmentOutput_chromId_022_X_0009	CallGenome	complete	0	2022-07-26T06:09:15.279331Z
callGenomeSegment_chromId_022_X_0010	CallGenome	complete	0	2022-07-26T06:08:41.583522Z
compressSegmentOutput_chromId_022_X_0010	CallGenome	complete	0	2022-07-26T06:08:48.829533Z
callGenomeSegment_chromId_022_X_0011	CallGenome	complete	0	2022-07-26T06:08:56.316785Z
compressSegmentOutput_chromId_022_X_0011	CallGenome	complete	0	2022-07-26T06:08:57.026476Z
callGenomeSegment_chromId_022_X_0012	CallGenome	complete	0	2022-07-26T06:09:07.350083Z
compressSegmentOutput_chromId_022_X_0012	CallGenome	complete	0	2022-07-26T06:09:07.809743Z
completedAllGenomeSegments	CallGenome	complete	0	2022-07-26T06:09:29.269956Z
SNV_concat_vcf	CallGenome	complete	0	2022-07-26T06:09:29.351901Z
SNV_index_vcf	CallGenome	complete	0	2022-07-26T06:09:29.419644Z
Indel_concat_vcf	CallGenome	complete	0	2022-07-26T06:09:29.350376Z
Indel_index_vcf	CallGenome	complete	0	2022-07-26T06:09:29.420584Z
mergeRunStats	CallGenome	complete	0	2022-07-26T06:09:29.351221Z
removeTmpDir	CallGenome	complete	0	2022-07-26T06:09:29.538529Z
