#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
callGenomeSegment_chromId_007_8_0006	CallGenome	complete	0	2022-07-26T06:33:50.705466Z
compressSegmentOutput_chromId_007_8_0006	CallGenome	complete	0	2022-07-26T06:33:51.703799Z
callGenomeSegment_chromId_007_8_0007	CallGenome	complete	0	2022-07-26T06:22:44.964632Z
compressSegmentOutput_chromId_007_8_0007	CallGenome	complete	0	2022-07-26T06:24:32.360482Z
callGenomeSegment_chromId_007_8_0008	CallGenome	complete	0	2022-07-26T06:30:59.565609Z
compressSegmentOutput_chromId_007_8_0008	CallGenome	complete	0	2022-07-26T06:32:09.666448Z
callGenomeSegment_chromId_007_8_0009	CallGenome	complete	0	2022-07-26T06:34:26.956082Z
compressSegmentOutput_chromId_007_8_0009	CallGenome	complete	0	2022-07-26T06:34:28.002794Z
callGenomeSegment_chromId_007_8_0010	CallGenome	complete	0	2022-07-26T06:33:25.928109Z
compressSegmentOutput_chromId_007_8_0010	CallGenome	complete	0	2022-07-26T06:33:54.420640Z
callGenomeSegment_chromId_007_8_0011	CallGenome	complete	0	2022-07-26T06:37:02.174782Z
compressSegmentOutput_chromId_007_8_0011	CallGenome	complete	0	2022-07-26T06:37:46.238796Z
callGenomeSegment_chromId_007_8_0012	CallGenome	complete	0	2022-07-26T06:23:23.785550Z
compressSegmentOutput_chromId_007_8_0012	CallGenome	complete	0	2022-07-26T06:34:10.395621Z
callGenomeSegment_chromId_008_9_0000	CallGenome	complete	0	2022-07-26T06:39:28.508777Z
compressSegmentOutput_chromId_008_9_0000	CallGenome	complete	0	2022-07-26T06:39:29.390109Z
callGenomeSegment_chromId_008_9_0001	CallGenome	complete	0	2022-07-26T06:36:49.266351Z
compressSegmentOutput_chromId_008_9_0001	CallGenome	complete	0	2022-07-26T06:36:50.265475Z
callGenomeSegment_chromId_008_9_0002	CallGenome	complete	0	2022-07-26T06:30:32.756244Z
compressSegmentOutput_chromId_008_9_0002	CallGenome	complete	0	2022-07-26T06:30:33.750592Z
callGenomeSegment_chromId_008_9_0003	CallGenome	complete	0	2022-07-26T06:18:12.033093Z
compressSegmentOutput_chromId_008_9_0003	CallGenome	complete	0	2022-07-26T06:24:37.599908Z
callGenomeSegment_chromId_008_9_0004	CallGenome	complete	0	2022-07-26T06:28:14.249563Z
compressSegmentOutput_chromId_008_9_0004	CallGenome	complete	0	2022-07-26T06:28:15.253586Z
callGenomeSegment_chromId_008_9_0005	CallGenome	complete	0	2022-07-26T06:32:15.400794Z
compressSegmentOutput_chromId_008_9_0005	CallGenome	complete	0	2022-07-26T06:33:50.499687Z
callGenomeSegment_chromId_008_9_0006	CallGenome	complete	0	2022-07-26T06:32:08.478094Z
compressSegmentOutput_chromId_008_9_0006	CallGenome	complete	0	2022-07-26T06:38:35.197454Z
callGenomeSegment_chromId_008_9_0007	CallGenome	complete	0	2022-07-26T06:32:26.452083Z
compressSegmentOutput_chromId_008_9_0007	CallGenome	complete	0	2022-07-26T06:36:51.234459Z
callGenomeSegment_chromId_008_9_0008	CallGenome	complete	0	2022-07-26T06:29:19.295671Z
compressSegmentOutput_chromId_008_9_0008	CallGenome	complete	0	2022-07-26T06:29:20.305612Z
callGenomeSegment_chromId_008_9_0009	CallGenome	complete	0	2022-07-26T06:16:30.542221Z
compressSegmentOutput_chromId_008_9_0009	CallGenome	complete	0	2022-07-26T06:23:20.426732Z
callGenomeSegment_chromId_008_9_0010	CallGenome	complete	0	2022-07-26T06:26:32.690369Z
compressSegmentOutput_chromId_008_9_0010	CallGenome	complete	0	2022-07-26T06:28:34.729683Z
callGenomeSegment_chromId_008_9_0011	CallGenome	complete	0	2022-07-26T06:30:46.695525Z
compressSegmentOutput_chromId_008_9_0011	CallGenome	complete	0	2022-07-26T06:32:30.495570Z
callGenomeSegment_chromId_009_10_0000	CallGenome	complete	0	2022-07-26T06:17:16.872930Z
compressSegmentOutput_chromId_009_10_0000	CallGenome	complete	0	2022-07-26T06:20:03.061602Z
callGenomeSegment_chromId_009_10_0001	CallGenome	complete	0	2022-07-26T06:26:46.995135Z
compressSegmentOutput_chromId_009_10_0001	CallGenome	complete	0	2022-07-26T06:28:54.229845Z
callGenomeSegment_chromId_009_10_0002	CallGenome	complete	0	2022-07-26T06:17:21.531639Z
compressSegmentOutput_chromId_009_10_0002	CallGenome	complete	0	2022-07-26T06:32:56.077343Z
callGenomeSegment_chromId_009_10_0003	CallGenome	complete	0	2022-07-26T06:17:35.203258Z
compressSegmentOutput_chromId_009_10_0003	CallGenome	complete	0	2022-07-26T06:20:44.812866Z
callGenomeSegment_chromId_009_10_0004	CallGenome	complete	0	2022-07-26T06:24:31.301008Z
compressSegmentOutput_chromId_009_10_0004	CallGenome	complete	0	2022-07-26T06:27:44.983685Z
callGenomeSegment_chromId_009_10_0005	CallGenome	complete	0	2022-07-26T06:29:57.293824Z
compressSegmentOutput_chromId_009_10_0005	CallGenome	complete	0	2022-07-26T06:29:58.344621Z
callGenomeSegment_chromId_009_10_0006	CallGenome	complete	0	2022-07-26T06:19:19.497877Z
compressSegmentOutput_chromId_009_10_0006	CallGenome	complete	0	2022-07-26T06:25:29.794779Z
callGenomeSegment_chromId_009_10_0007	CallGenome	complete	0	2022-07-26T06:29:04.740504Z
compressSegmentOutput_chromId_009_10_0007	CallGenome	complete	0	2022-07-26T06:36:05.568592Z
callGenomeSegment_chromId_009_10_0008	CallGenome	complete	0	2022-07-26T06:29:35.322127Z
compressSegmentOutput_chromId_009_10_0008	CallGenome	complete	0	2022-07-26T06:29:36.324308Z
callGenomeSegment_chromId_009_10_0009	CallGenome	complete	0	2022-07-26T06:17:13.467212Z
compressSegmentOutput_chromId_009_10_0009	CallGenome	complete	0	2022-07-26T06:19:28.859957Z
callGenomeSegment_chromId_009_10_0010	CallGenome	complete	0	2022-07-26T06:21:48.411959Z
compressSegmentOutput_chromId_009_10_0010	CallGenome	complete	0	2022-07-26T06:25:47.666024Z
callGenomeSegment_chromId_009_10_0011	CallGenome	complete	0	2022-07-26T06:18:36.298179Z
compressSegmentOutput_chromId_009_10_0011	CallGenome	complete	0	2022-07-26T06:30:37.772328Z
callGenomeSegment_chromId_010_11_0000	CallGenome	complete	0	2022-07-26T06:34:11.791563Z
compressSegmentOutput_chromId_010_11_0000	CallGenome	complete	0	2022-07-26T06:37:30.238231Z
callGenomeSegment_chromId_010_11_0001	CallGenome	complete	0	2022-07-26T06:24:18.045398Z
compressSegmentOutput_chromId_010_11_0001	CallGenome	complete	0	2022-07-26T06:34:09.383701Z
callGenomeSegment_chromId_010_11_0002	CallGenome	complete	0	2022-07-26T06:16:06.696233Z
compressSegmentOutput_chromId_010_11_0002	CallGenome	complete	0	2022-07-26T06:33:28.025754Z
callGenomeSegment_chromId_010_11_0003	CallGenome	complete	0	2022-07-26T06:34:38.784615Z
compressSegmentOutput_chromId_010_11_0003	CallGenome	complete	0	2022-07-26T06:36:43.088663Z
callGenomeSegment_chromId_010_11_0004	CallGenome	complete	0	2022-07-26T06:34:08.575516Z
compressSegmentOutput_chromId_010_11_0004	CallGenome	complete	0	2022-07-26T06:36:45.155939Z
callGenomeSegment_chromId_010_11_0005	CallGenome	complete	0	2022-07-26T06:29:15.587317Z
compressSegmentOutput_chromId_010_11_0005	CallGenome	complete	0	2022-07-26T06:32:27.458714Z
callGenomeSegment_chromId_010_11_0006	CallGenome	complete	0	2022-07-26T06:16:48.562088Z
compressSegmentOutput_chromId_010_11_0006	CallGenome	complete	0	2022-07-26T06:16:49.559841Z
callGenomeSegment_chromId_010_11_0007	CallGenome	complete	0	2022-07-26T06:21:37.882837Z
compressSegmentOutput_chromId_010_11_0007	CallGenome	complete	0	2022-07-26T06:26:16.474773Z
callGenomeSegment_chromId_010_11_0008	CallGenome	complete	0	2022-07-26T06:28:32.728426Z
compressSegmentOutput_chromId_010_11_0008	CallGenome	complete	0	2022-07-26T06:28:33.725729Z
callGenomeSegment_chromId_010_11_0009	CallGenome	complete	0	2022-07-26T06:33:48.495946Z
compressSegmentOutput_chromId_010_11_0009	CallGenome	complete	0	2022-07-26T06:33:49.504633Z
callGenomeSegment_chromId_010_11_0010	CallGenome	complete	0	2022-07-26T06:22:16.497177Z
compressSegmentOutput_chromId_010_11_0010	CallGenome	complete	0	2022-07-26T06:24:01.618758Z
callGenomeSegment_chromId_010_11_0011	CallGenome	complete	0	2022-07-26T06:28:28.543992Z
compressSegmentOutput_chromId_010_11_0011	CallGenome	complete	0	2022-07-26T06:31:19.892686Z
callGenomeSegment_chromId_011_12_0000	CallGenome	complete	0	2022-07-26T06:34:22.897511Z
compressSegmentOutput_chromId_011_12_0000	CallGenome	complete	0	2022-07-26T06:36:42.032317Z
callGenomeSegment_chromId_011_12_0001	CallGenome	complete	0	2022-07-26T06:38:43.809401Z
compressSegmentOutput_chromId_011_12_0001	CallGenome	complete	0	2022-07-26T06:38:44.821437Z
callGenomeSegment_chromId_011_12_0002	CallGenome	complete	0	2022-07-26T06:23:19.449741Z
compressSegmentOutput_chromId_011_12_0002	CallGenome	complete	0	2022-07-26T06:38:51.216429Z
callGenomeSegment_chromId_011_12_0003	CallGenome	complete	0	2022-07-26T06:17:35.903354Z
compressSegmentOutput_chromId_011_12_0003	CallGenome	complete	0	2022-07-26T06:34:29.066640Z
callGenomeSegment_chromId_011_12_0004	CallGenome	complete	0	2022-07-26T06:27:46.040012Z
compressSegmentOutput_chromId_011_12_0004	CallGenome	complete	0	2022-07-26T06:33:26.972602Z
callGenomeSegment_chromId_011_12_0005	CallGenome	complete	0	2022-07-26T06:37:17.904476Z
compressSegmentOutput_chromId_011_12_0005	CallGenome	complete	0	2022-07-26T06:37:18.911546Z
callGenomeSegment_chromId_011_12_0006	CallGenome	complete	0	2022-07-26T06:23:55.108643Z
compressSegmentOutput_chromId_011_12_0006	CallGenome	complete	0	2022-07-26T06:23:56.117661Z
callGenomeSegment_chromId_011_12_0007	CallGenome	complete	0	2022-07-26T06:24:26.956918Z
compressSegmentOutput_chromId_011_12_0007	CallGenome	complete	0	2022-07-26T06:33:55.470954Z
callGenomeSegment_chromId_011_12_0008	CallGenome	complete	0	2022-07-26T06:25:33.538524Z
compressSegmentOutput_chromId_011_12_0008	CallGenome	complete	0	2022-07-26T06:28:32.615605Z
callGenomeSegment_chromId_011_12_0009	CallGenome	complete	0	2022-07-26T06:27:55.829522Z
compressSegmentOutput_chromId_011_12_0009	CallGenome	complete	0	2022-07-26T06:36:19.800438Z
callGenomeSegment_chromId_011_12_0010	CallGenome	complete	0	2022-07-26T06:25:44.469849Z
compressSegmentOutput_chromId_011_12_0010	CallGenome	complete	0	2022-07-26T06:34:13.902978Z
callGenomeSegment_chromId_011_12_0011	CallGenome	complete	0	2022-07-26T06:37:05.070014Z
compressSegmentOutput_chromId_011_12_0011	CallGenome	complete	0	2022-07-26T06:37:06.061653Z
callGenomeSegment_chromId_012_13_0000	CallGenome	complete	0	2022-07-26T06:30:35.766751Z
compressSegmentOutput_chromId_012_13_0000	CallGenome	complete	0	2022-07-26T06:30:36.767827Z
callGenomeSegment_chromId_012_13_0001	CallGenome	complete	0	2022-07-26T06:25:47.163841Z
compressSegmentOutput_chromId_012_13_0001	CallGenome	complete	0	2022-07-26T06:28:31.615737Z
callGenomeSegment_chromId_012_13_0002	CallGenome	complete	0	2022-07-26T06:31:15.907957Z
compressSegmentOutput_chromId_012_13_0002	CallGenome	complete	0	2022-07-26T06:32:21.785131Z
callGenomeSegment_chromId_012_13_0003	CallGenome	complete	0	2022-07-26T06:16:16.769208Z
compressSegmentOutput_chromId_012_13_0003	CallGenome	complete	0	2022-07-26T06:19:38.883256Z
callGenomeSegment_chromId_012_13_0004	CallGenome	complete	0	2022-07-26T06:21:22.278751Z
compressSegmentOutput_chromId_012_13_0004	CallGenome	complete	0	2022-07-26T06:29:05.741169Z
callGenomeSegment_chromId_012_13_0005	CallGenome	complete	0	2022-07-26T06:23:57.565557Z
compressSegmentOutput_chromId_012_13_0005	CallGenome	complete	0	2022-07-26T06:23:58.578654Z
callGenomeSegment_chromId_012_13_0006	CallGenome	complete	0	2022-07-26T06:15:55.824667Z
compressSegmentOutput_chromId_012_13_0006	CallGenome	complete	0	2022-07-26T06:16:16.125758Z
callGenomeSegment_chromId_012_13_0007	CallGenome	complete	0	2022-07-26T06:24:35.600028Z
compressSegmentOutput_chromId_012_13_0007	CallGenome	complete	0	2022-07-26T06:24:36.592893Z
callGenomeSegment_chromId_012_13_0008	CallGenome	complete	0	2022-07-26T06:32:55.935481Z
compressSegmentOutput_chromId_012_13_0008	CallGenome	complete	0	2022-07-26T06:32:56.982252Z
callGenomeSegment_chromId_012_13_0009	CallGenome	complete	0	2022-07-26T06:29:59.003094Z
compressSegmentOutput_chromId_012_13_0009	CallGenome	complete	0	2022-07-26T06:37:07.108649Z
callGenomeSegment_chromId_013_14_0000	CallGenome	complete	0	2022-07-26T06:26:36.733808Z
compressSegmentOutput_chromId_013_14_0000	CallGenome	complete	0	2022-07-26T06:31:17.399680Z
callGenomeSegment_chromId_013_14_0001	CallGenome	complete	0	2022-07-26T06:34:55.727913Z
compressSegmentOutput_chromId_013_14_0001	CallGenome	complete	0	2022-07-26T06:34:56.779731Z
callGenomeSegment_chromId_013_14_0002	CallGenome	complete	0	2022-07-26T06:37:36.688451Z
compressSegmentOutput_chromId_013_14_0002	CallGenome	complete	0	2022-07-26T06:37:37.680371Z
callGenomeSegment_chromId_013_14_0003	CallGenome	complete	0	2022-07-26T06:33:53.419184Z
compressSegmentOutput_chromId_013_14_0003	CallGenome	complete	0	2022-07-26T06:36:44.077769Z
callGenomeSegment_chromId_013_14_0004	CallGenome	complete	0	2022-07-26T06:29:50.385443Z
compressSegmentOutput_chromId_013_14_0004	CallGenome	complete	0	2022-07-26T06:32:16.095218Z
callGenomeSegment_chromId_013_14_0005	CallGenome	complete	0	2022-07-26T06:23:19.363148Z
compressSegmentOutput_chromId_013_14_0005	CallGenome	complete	0	2022-07-26T06:23:20.338519Z
callGenomeSegment_chromId_013_14_0006	CallGenome	complete	0	2022-07-26T06:28:53.128828Z
compressSegmentOutput_chromId_013_14_0006	CallGenome	complete	0	2022-07-26T06:29:21.970350Z
callGenomeSegment_chromId_013_14_0007	CallGenome	complete	0	2022-07-26T06:30:45.485381Z
compressSegmentOutput_chromId_013_14_0007	CallGenome	complete	0	2022-07-26T06:33:29.076614Z
callGenomeSegment_chromId_013_14_0008	CallGenome	complete	0	2022-07-26T06:37:45.004174Z
compressSegmentOutput_chromId_013_14_0008	CallGenome	complete	0	2022-07-26T06:37:47.180633Z
callGenomeSegment_chromId_014_15_0000	CallGenome	complete	0	2022-07-26T06:36:03.476539Z
compressSegmentOutput_chromId_014_15_0000	CallGenome	complete	0	2022-07-26T06:37:09.100534Z
callGenomeSegment_chromId_014_15_0001	CallGenome	complete	0	2022-07-26T06:37:54.069803Z
compressSegmentOutput_chromId_014_15_0001	CallGenome	complete	0	2022-07-26T06:38:40.512520Z
callGenomeSegment_chromId_014_15_0002	CallGenome	complete	0	2022-07-26T06:19:58.463970Z
compressSegmentOutput_chromId_014_15_0002	CallGenome	complete	0	2022-07-26T06:37:58.837582Z
callGenomeSegment_chromId_014_15_0003	CallGenome	complete	0	2022-07-26T06:36:39.987720Z
compressSegmentOutput_chromId_014_15_0003	CallGenome	complete	0	2022-07-26T06:36:41.031326Z
callGenomeSegment_chromId_014_15_0004	CallGenome	complete	0	2022-07-26T06:39:36.348718Z
compressSegmentOutput_chromId_014_15_0004	CallGenome	complete	0	2022-07-26T06:39:37.239119Z
callGenomeSegment_chromId_014_15_0005	CallGenome	complete	0	2022-07-26T06:21:04.951775Z
compressSegmentOutput_chromId_014_15_0005	CallGenome	complete	0	2022-07-26T06:21:05.978378Z
callGenomeSegment_chromId_014_15_0006	CallGenome	complete	0	2022-07-26T06:28:04.102563Z
compressSegmentOutput_chromId_014_15_0006	CallGenome	complete	0	2022-07-26T06:28:12.247596Z
callGenomeSegment_chromId_014_15_0007	CallGenome	complete	0	2022-07-26T06:32:11.787331Z
compressSegmentOutput_chromId_014_15_0007	CallGenome	complete	0	2022-07-26T06:32:29.499540Z
callGenomeSegment_chromId_014_15_0008	CallGenome	complete	0	2022-07-26T06:39:08.854587Z
compressSegmentOutput_chromId_014_15_0008	CallGenome	complete	0	2022-07-26T06:39:09.855443Z
callGenomeSegment_chromId_015_16_0000	CallGenome	complete	0	2022-07-26T06:36:09.520379Z
compressSegmentOutput_chromId_015_16_0000	CallGenome	complete	0	2022-07-26T06:36:10.492540Z
callGenomeSegment_chromId_015_16_0001	CallGenome	complete	0	2022-07-26T06:38:39.478450Z
compressSegmentOutput_chromId_015_16_0001	CallGenome	complete	0	2022-07-26T06:38:41.544492Z
callGenomeSegment_chromId_015_16_0002	CallGenome	complete	0	2022-07-26T06:25:22.883861Z
compressSegmentOutput_chromId_015_16_0002	CallGenome	complete	0	2022-07-26T06:32:10.672106Z
callGenomeSegment_chromId_015_16_0003	CallGenome	complete	0	2022-07-26T06:32:28.603605Z
compressSegmentOutput_chromId_015_16_0003	CallGenome	complete	0	2022-07-26T06:32:29.595367Z
callGenomeSegment_chromId_015_16_0004	CallGenome	complete	0	2022-07-26T06:16:45.303874Z
compressSegmentOutput_chromId_015_16_0004	CallGenome	complete	0	2022-07-26T06:35:06.349553Z
callGenomeSegment_chromId_015_16_0005	CallGenome	complete	0	2022-07-26T06:37:56.793680Z
compressSegmentOutput_chromId_015_16_0005	CallGenome	complete	0	2022-07-26T06:37:57.777802Z
callGenomeSegment_chromId_015_16_0006	CallGenome	complete	0	2022-07-26T06:25:27.190722Z
compressSegmentOutput_chromId_015_16_0006	CallGenome	complete	0	2022-07-26T06:36:00.487276Z
callGenomeSegment_chromId_015_16_0007	CallGenome	complete	0	2022-07-26T06:31:52.208601Z
compressSegmentOutput_chromId_015_16_0007	CallGenome	complete	0	2022-07-26T06:31:53.222424Z
callGenomeSegment_chromId_016_17_0000	CallGenome	complete	0	2022-07-26T06:21:10.386707Z
compressSegmentOutput_chromId_016_17_0000	CallGenome	complete	0	2022-07-26T06:21:11.425411Z
callGenomeSegment_chromId_016_17_0001	CallGenome	complete	0	2022-07-26T06:28:11.196413Z
compressSegmentOutput_chromId_016_17_0001	CallGenome	complete	0	2022-07-26T06:29:06.734621Z
callGenomeSegment_chromId_016_17_0002	CallGenome	complete	0	2022-07-26T06:32:14.060638Z
compressSegmentOutput_chromId_016_17_0002	CallGenome	complete	0	2022-07-26T06:33:09.279558Z
callGenomeSegment_chromId_016_17_0003	CallGenome	complete	0	2022-07-26T06:38:48.758624Z
compressSegmentOutput_chromId_016_17_0003	CallGenome	complete	0	2022-07-26T06:38:49.765831Z
callGenomeSegment_chromId_016_17_0004	CallGenome	complete	0	2022-07-26T06:35:37.301834Z
compressSegmentOutput_chromId_016_17_0004	CallGenome	complete	0	2022-07-26T06:36:56.247614Z
callGenomeSegment_chromId_016_17_0005	CallGenome	complete	0	2022-07-26T06:37:56.234790Z
compressSegmentOutput_chromId_016_17_0005	CallGenome	complete	0	2022-07-26T06:37:57.282588Z
callGenomeSegment_chromId_016_17_0006	CallGenome	complete	0	2022-07-26T06:18:46.108710Z
compressSegmentOutput_chromId_016_17_0006	CallGenome	complete	0	2022-07-26T06:21:49.413438Z
callGenomeSegment_chromId_017_18_0000	CallGenome	complete	0	2022-07-26T06:26:33.407434Z
compressSegmentOutput_chromId_017_18_0000	CallGenome	complete	0	2022-07-26T06:28:28.938621Z
callGenomeSegment_chromId_017_18_0001	CallGenome	complete	0	2022-07-26T06:30:03.617503Z
compressSegmentOutput_chromId_017_18_0001	CallGenome	complete	0	2022-07-26T06:30:04.620467Z
callGenomeSegment_chromId_017_18_0002	CallGenome	complete	0	2022-07-26T06:19:26.610776Z
compressSegmentOutput_chromId_017_18_0002	CallGenome	complete	0	2022-07-26T06:19:27.816983Z
callGenomeSegment_chromId_017_18_0003	CallGenome	complete	0	2022-07-26T06:27:05.236110Z
compressSegmentOutput_chromId_017_18_0003	CallGenome	complete	0	2022-07-26T06:27:06.277984Z
callGenomeSegment_chromId_017_18_0004	CallGenome	complete	0	2022-07-26T06:33:59.021599Z
compressSegmentOutput_chromId_017_18_0004	CallGenome	complete	0	2022-07-26T06:37:38.669386Z
callGenomeSegment_chromId_017_18_0005	CallGenome	complete	0	2022-07-26T06:20:40.953253Z
compressSegmentOutput_chromId_017_18_0005	CallGenome	complete	0	2022-07-26T06:23:48.968693Z
callGenomeSegment_chromId_017_18_0006	CallGenome	complete	0	2022-07-26T06:28:10.434110Z
compressSegmentOutput_chromId_017_18_0006	CallGenome	complete	0	2022-07-26T06:29:20.968406Z
callGenomeSegment_chromId_018_19_0000	CallGenome	complete	0	2022-07-26T06:29:18.904789Z
compressSegmentOutput_chromId_018_19_0000	CallGenome	complete	0	2022-07-26T06:29:19.904955Z
callGenomeSegment_chromId_018_19_0001	CallGenome	complete	0	2022-07-26T06:23:16.010022Z
compressSegmentOutput_chromId_018_19_0001	CallGenome	complete	0	2022-07-26T06:28:05.371586Z
callGenomeSegment_chromId_018_19_0002	CallGenome	complete	0	2022-07-26T06:23:45.606839Z
compressSegmentOutput_chromId_018_19_0002	CallGenome	complete	0	2022-07-26T06:32:11.907535Z
callGenomeSegment_chromId_018_19_0003	CallGenome	complete	0	2022-07-26T06:17:12.110429Z
compressSegmentOutput_chromId_018_19_0003	CallGenome	complete	0	2022-07-26T06:22:43.454738Z
callGenomeSegment_chromId_018_19_0004	CallGenome	complete	0	2022-07-26T06:27:14.220363Z
compressSegmentOutput_chromId_018_19_0004	CallGenome	complete	0	2022-07-26T06:28:27.864730Z
callGenomeSegment_chromId_019_20_0000	CallGenome	complete	0	2022-07-26T06:29:20.767692Z
compressSegmentOutput_chromId_019_20_0000	CallGenome	complete	0	2022-07-26T06:32:20.482032Z
callGenomeSegment_chromId_019_20_0001	CallGenome	complete	0	2022-07-26T06:26:15.483502Z
compressSegmentOutput_chromId_019_20_0001	CallGenome	complete	0	2022-07-26T06:36:46.161585Z
callGenomeSegment_chromId_019_20_0002	CallGenome	complete	0	2022-07-26T06:23:54.303216Z
compressSegmentOutput_chromId_019_20_0002	CallGenome	complete	0	2022-07-26T06:36:20.801532Z
callGenomeSegment_chromId_019_20_0003	CallGenome	complete	0	2022-07-26T06:39:45.601376Z
compressSegmentOutput_chromId_019_20_0003	CallGenome	complete	0	2022-07-26T06:39:46.412091Z
callGenomeSegment_chromId_019_20_0004	CallGenome	complete	0	2022-07-26T06:19:53.012760Z
compressSegmentOutput_chromId_019_20_0004	CallGenome	complete	0	2022-07-26T06:20:52.987758Z
callGenomeSegment_chromId_019_20_0005	CallGenome	complete	0	2022-07-26T06:26:32.692505Z
compressSegmentOutput_chromId_019_20_0005	CallGenome	complete	0	2022-07-26T06:28:29.535064Z
callGenomeSegment_chromId_020_21_0000	CallGenome	complete	0	2022-07-26T06:31:17.893095Z
compressSegmentOutput_chromId_020_21_0000	CallGenome	complete	0	2022-07-26T06:31:18.895615Z
callGenomeSegment_chromId_020_21_0001	CallGenome	complete	0	2022-07-26T06:20:08.932684Z
compressSegmentOutput_chromId_020_21_0001	CallGenome	complete	0	2022-07-26T06:23:46.609662Z
callGenomeSegment_chromId_020_21_0002	CallGenome	complete	0	2022-07-26T06:26:53.821203Z
compressSegmentOutput_chromId_020_21_0002	CallGenome	complete	0	2022-07-26T06:32:18.081569Z
callGenomeSegment_chromId_020_21_0003	CallGenome	complete	0	2022-07-26T06:18:58.982965Z
compressSegmentOutput_chromId_020_21_0003	CallGenome	complete	0	2022-07-26T06:34:12.852946Z
callGenomeSegment_chromId_020_21_0004	CallGenome	complete	0	2022-07-26T06:33:18.491267Z
compressSegmentOutput_chromId_020_21_0004	CallGenome	complete	0	2022-07-26T06:33:19.472395Z
callGenomeSegment_chromId_021_22_0000	CallGenome	complete	0	2022-07-26T06:24:00.624740Z
compressSegmentOutput_chromId_021_22_0000	CallGenome	complete	0	2022-07-26T06:34:08.376455Z
callGenomeSegment_chromId_021_22_0001	CallGenome	complete	0	2022-07-26T06:38:58.933687Z
compressSegmentOutput_chromId_021_22_0001	CallGenome	complete	0	2022-07-26T06:38:59.929399Z
callGenomeSegment_chromId_021_22_0002	CallGenome	complete	0	2022-07-26T06:37:44.134473Z
compressSegmentOutput_chromId_021_22_0002	CallGenome	complete	0	2022-07-26T06:37:45.336161Z
callGenomeSegment_chromId_021_22_0003	CallGenome	complete	0	2022-07-26T06:35:59.470511Z
compressSegmentOutput_chromId_021_22_0003	CallGenome	complete	0	2022-07-26T06:38:42.487720Z
callGenomeSegment_chromId_021_22_0004	CallGenome	complete	0	2022-07-26T06:16:57.883128Z
compressSegmentOutput_chromId_021_22_0004	CallGenome	complete	0	2022-07-26T06:35:38.276056Z
callGenomeSegment_chromId_022_X_0000	CallGenome	complete	0	2022-07-26T06:36:57.789313Z
compressSegmentOutput_chromId_022_X_0000	CallGenome	complete	0	2022-07-26T06:36:58.783621Z
callGenomeSegment_chromId_022_X_0001	CallGenome	complete	0	2022-07-26T06:37:23.128755Z
compressSegmentOutput_chromId_022_X_0001	CallGenome	complete	0	2022-07-26T06:37:48.157453Z
callGenomeSegment_chromId_022_X_0002	CallGenome	complete	0	2022-07-26T06:34:44.189464Z
compressSegmentOutput_chromId_022_X_0002	CallGenome	complete	0	2022-07-26T06:35:05.351693Z
callGenomeSegment_chromId_022_X_0003	CallGenome	complete	0	2022-07-26T06:37:46.238311Z
compressSegmentOutput_chromId_022_X_0003	CallGenome	complete	0	2022-07-26T06:37:47.254562Z
callGenomeSegment_chromId_022_X_0004	CallGenome	complete	0	2022-07-26T06:24:51.171633Z
compressSegmentOutput_chromId_022_X_0004	CallGenome	complete	0	2022-07-26T06:36:52.130413Z
callGenomeSegment_chromId_022_X_0005	CallGenome	complete	0	2022-07-26T06:38:31.204695Z
compressSegmentOutput_chromId_022_X_0005	CallGenome	complete	0	2022-07-26T06:38:53.284331Z
callGenomeSegment_chromId_022_X_0006	CallGenome	complete	0	2022-07-26T06:36:29.013693Z
compressSegmentOutput_chromId_022_X_0006	CallGenome	complete	0	2022-07-26T06:36:30.023485Z
callGenomeSegment_chromId_022_X_0007	CallGenome	complete	0	2022-07-26T06:34:43.940163Z
compressSegmentOutput_chromId_022_X_0007	CallGenome	complete	0	2022-07-26T06:34:44.939509Z
callGenomeSegment_chromId_022_X_0008	CallGenome	complete	0	2022-07-26T06:20:43.758161Z
compressSegmentOutput_chromId_022_X_0008	CallGenome	complete	0	2022-07-26T06:33:52.708552Z
callGenomeSegment_chromId_022_X_0009	CallGenome	complete	0	2022-07-26T06:31:22.628221Z
compressSegmentOutput_chromId_022_X_0009	CallGenome	complete	0	2022-07-26T06:34:15.955478Z
callGenomeSegment_chromId_022_X_0010	CallGenome	complete	0	2022-07-26T06:25:58.518417Z
compressSegmentOutput_chromId_022_X_0010	CallGenome	complete	0	2022-07-26T06:37:08.106566Z
callGenomeSegment_chromId_022_X_0011	CallGenome	complete	0	2022-07-26T06:17:48.839280Z
compressSegmentOutput_chromId_022_X_0011	CallGenome	complete	0	2022-07-26T06:26:34.693812Z
callGenomeSegment_chromId_022_X_0012	CallGenome	complete	0	2022-07-26T06:38:33.199214Z
compressSegmentOutput_chromId_022_X_0012	CallGenome	complete	0	2022-07-26T06:38:42.557934Z
callGenomeSegment_chromId_023_Y_0000	CallGenome	complete	0	2022-07-26T06:17:50.879728Z
compressSegmentOutput_chromId_023_Y_0000	CallGenome	complete	0	2022-07-26T06:22:45.955885Z
callGenomeSegment_chromId_023_Y_0001	CallGenome	complete	0	2022-07-26T06:17:12.923305Z
compressSegmentOutput_chromId_023_Y_0001	CallGenome	complete	0	2022-07-26T06:28:28.783379Z
